2026-02-04 03:11:02.920147	https://www.encodeproject.org/cart-report/?type=Experiment&cart=%2Fcarts%2Fc3a4ad2c-3f3a-47e2-8386-13b3f7355ae5%2F&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR386RDW/	ENCSR386RDW	PRO-cap	PRO-cap	tissue				Homo sapiens subcutaneous adipose tissue tissue female adult (53 years)	subcutaneous adipose tissue		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Subcutaneous adipose tissue.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF490DXY/,/files/ENCFF040VCM/,/files/ENCFF147DCH/,/files/ENCFF041UME/,/files/ENCFF599UWW/,/files/ENCFF794EXE/,/files/ENCFF852NPQ/,/files/ENCFF686LYD/,/files/ENCFF729TSN/,/files/ENCFF484OUV/,/files/ENCFF868WSY/,/files/ENCFF570TTV/,/files/ENCFF376QOD/,/files/ENCFF196QVR/,/files/ENCFF740QNR/,/files/ENCFF638VIQ/,/files/ENCFF808UIZ/,/files/ENCFF704CQB/		ENCBS145DYG	1	1,2		Homo sapiens	adult	53 years												/replicates/e21b9186-59e1-4201-9513-b98fdd661a66/,/replicates/ff7cc211-7bbe-4a7c-b93f-8983c209434e/				capped RNA enrichment
/experiments/ENCSR694RPO/	ENCSR694RPO	PRO-cap	PRO-cap	tissue				Homo sapiens right lobe of liver tissue female adult (47 years)	right lobe of liver		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right lobe of liver.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF314VKL/,/files/ENCFF586LQU/,/files/ENCFF312ACJ/,/files/ENCFF289MWE/,/files/ENCFF117MBD/,/files/ENCFF987YMT/,/files/ENCFF658FTG/,/files/ENCFF111QJI/,/files/ENCFF288OYX/,/files/ENCFF589KYQ/,/files/ENCFF636HEH/,/files/ENCFF319LIA/,/files/ENCFF686OLC/,/files/ENCFF295OTJ/,/files/ENCFF719HNX/		ENCBS501SXL	1	1,2		Homo sapiens	adult	47 years												/replicates/c1588855-01a6-4c89-bc9e-bcae21c80f4a/,/replicates/2ea700dc-bcbf-4f49-ac6a-736ae489c20f/				capped RNA enrichment
/experiments/ENCSR248SVP/	ENCSR248SVP	PRO-cap	PRO-cap	in vitro differentiated cells				Homo sapiens osteocyte	osteocyte		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in H9 derived osteocytes.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF862LQC/,/files/ENCFF347XUC/,/files/ENCFF722MWX/,/files/ENCFF656ZSX/,/files/ENCFF183KLU/,/files/ENCFF514IRE/,/files/ENCFF912TTO/,/files/ENCFF662NXX/,/files/ENCFF858MYU/,/files/ENCFF772NJC/,/files/ENCFF929ELQ/,/files/ENCFF419UUO/,/files/ENCFF412QOP/,/files/ENCFF983WCN/,/files/ENCFF238ROQ/,/files/ENCFF272AMU/,/files/ENCFF948AHJ/,/files/ENCFF547MAK/		ENCBS832OLM,ENCBS323ORD	1,2	1		Homo sapiens	embryonic	5 days												/replicates/1dfb3f3a-6b19-4333-97ad-88786202acd7/,/replicates/735e7784-32e1-493e-9124-ccf90d1986bc/				capped RNA enrichment
/experiments/ENCSR992HBP/	ENCSR992HBP	PRO-cap	PRO-cap	tissue				Homo sapiens right lobe of liver tissue female adult (53 years)	right lobe of liver		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right lobe of liver.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF710LHJ/,/files/ENCFF374BVA/,/files/ENCFF820RQP/,/files/ENCFF122UEX/,/files/ENCFF144NHW/,/files/ENCFF398IJV/,/files/ENCFF809SRZ/,/files/ENCFF713CNO/,/files/ENCFF101KKB/,/files/ENCFF896VRJ/,/files/ENCFF702RBD/,/files/ENCFF137JZT/,/files/ENCFF496UYH/,/files/ENCFF525SQD/,/files/ENCFF036GII/,/files/ENCFF781EHB/,/files/ENCFF516DAQ/,/files/ENCFF630RKT/		ENCBS643CIV	1	1,2		Homo sapiens	adult	53 years												/replicates/4cdc1405-0036-43ba-bd2d-21852ba51b79/,/replicates/a798ff28-dd06-4a9e-8d2a-aeb7217766c3/				capped RNA enrichment
/experiments/ENCSR967RHN/	ENCSR967RHN	PRO-cap	PRO-cap	tissue				Homo sapiens lower lobe of left lung tissue female adult (59 years)	lower lobe of left lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Lower lobe of left lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF304WWL/,/files/ENCFF239JVQ/,/files/ENCFF344CEH/,/files/ENCFF382PKL/,/files/ENCFF914NJZ/,/files/ENCFF345CYL/,/files/ENCFF563NSP/,/files/ENCFF950MIX/,/files/ENCFF381YQD/,/files/ENCFF764OHV/,/files/ENCFF407RTJ/,/files/ENCFF185YJE/,/files/ENCFF409PEB/,/files/ENCFF530DZY/,/files/ENCFF994WDH/,/files/ENCFF260EHS/,/files/ENCFF215FME/,/files/ENCFF437POJ/		ENCBS255XMF	1	2,1		Homo sapiens	adult	59 years												/replicates/775c6d84-e71d-440f-9b24-c5f244701bbf/,/replicates/12c703dd-f59e-4642-9fa7-8f94a6137677/				capped RNA enrichment
/experiments/ENCSR757HMG/	ENCSR757HMG	PRO-cap	PRO-cap	tissue				Homo sapiens Peyer's patch tissue female adult (53 years)	Peyer's patch		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Peyer's patch.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF222WTY/,/files/ENCFF726BEG/,/files/ENCFF659UGN/,/files/ENCFF365NNA/,/files/ENCFF233CGY/,/files/ENCFF482WCA/,/files/ENCFF256DTO/,/files/ENCFF072UIX/,/files/ENCFF402VCJ/,/files/ENCFF040SRE/,/files/ENCFF971FUI/,/files/ENCFF209SYW/,/files/ENCFF027XYV/,/files/ENCFF257XAJ/,/files/ENCFF885FKZ/,/files/ENCFF459FDH/,/files/ENCFF440RAQ/,/files/ENCFF076BQO/		ENCBS330CLA	1	1,2		Homo sapiens	adult	53 years												/replicates/0beb3cf9-9ec9-47c8-9dd5-50ee10862330/,/replicates/5f55a8ee-affb-42aa-9dba-54ae99b46f32/				capped RNA enrichment
/experiments/ENCSR983JFU/	ENCSR983JFU	PRO-cap	PRO-cap	cell line				Homo sapiens REH cell	REH cell		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in REH.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF313WWB/,/files/ENCFF630HJB/,/files/ENCFF225HII/,/files/ENCFF952XTL/,/files/ENCFF134ABY/,/files/ENCFF784HSU/,/files/ENCFF664OJT/,/files/ENCFF238FSZ/,/files/ENCFF270RXC/,/files/ENCFF734PBI/,/files/ENCFF791FYW/,/files/ENCFF361BKO/,/files/ENCFF626PVW/,/files/ENCFF631ESV/,/files/ENCFF551FGF/		ENCBS119HVJ,ENCBS326SNQ	1,2	1		Homo sapiens	child	15 years												/replicates/1c1a1abb-c91c-4802-ab7b-cd814167a190/,/replicates/a4cf712d-3751-43c1-b3ab-5eaf6a75e9f1/				capped RNA enrichment
/experiments/ENCSR644TYW/	ENCSR644TYW	PRO-cap	PRO-cap	tissue				Homo sapiens Colon Carcinoma Metastatic in the Brain tissue male adult (56 years)	Colon Carcinoma Metastatic in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic colon cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF940YSO/,/files/ENCFF992KKE/,/files/ENCFF350XKD/,/files/ENCFF319TKN/,/files/ENCFF509HVZ/,/files/ENCFF114QCE/,/files/ENCFF140EOA/,/files/ENCFF908YAZ/,/files/ENCFF585WIA/		ENCBS218NLO	1	1		Homo sapiens	adult	56 years												/replicates/4a75be4b-31d5-43ad-b3aa-63e244f3674d/				capped RNA enrichment
/experiments/ENCSR542IVL/	ENCSR542IVL	PRO-cap	PRO-cap	tissue				Homo sapiens testis tissue male	testis		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Testis.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF526QSX/,/files/ENCFF588JSX/,/files/ENCFF741XTP/,/files/ENCFF314EZP/,/files/ENCFF436GVZ/,/files/ENCFF158CBI/,/files/ENCFF806AAT/,/files/ENCFF303DKN/,/files/ENCFF794FIK/,/files/ENCFF125THH/,/files/ENCFF568BEC/,/files/ENCFF746UZX/,/files/ENCFF319JXY/,/files/ENCFF764AZO/,/files/ENCFF189ANN/,/files/ENCFF705ZJJ/,/files/ENCFF416YDW/,/files/ENCFF877OKA/		ENCBS442JRS	1	2,1		Homo sapiens	unknown													/replicates/810943cc-2fab-40e4-b1dd-e932b1358406/,/replicates/28785114-fb72-498d-bf08-e1bd967a930a/				capped RNA enrichment
/experiments/ENCSR821MIF/	ENCSR821MIF	PRO-cap	PRO-cap	tissue				Homo sapiens spleen tissue female adult (59 years)	spleen		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Spleen.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF378HCJ/,/files/ENCFF771IKF/,/files/ENCFF313YTU/,/files/ENCFF097AGG/,/files/ENCFF968RGS/,/files/ENCFF576KTO/,/files/ENCFF848ZHP/,/files/ENCFF521NKU/,/files/ENCFF687NHN/,/files/ENCFF569QSJ/,/files/ENCFF993EGJ/,/files/ENCFF748TYK/,/files/ENCFF692RGG/,/files/ENCFF361UPQ/,/files/ENCFF057VQL/		ENCBS475SPP	1	2,1		Homo sapiens	adult	59 years												/replicates/0c4ed691-2aa0-4998-a127-c456b21e5745/,/replicates/e57a0aa6-2430-48cb-b4b9-9d573580cd8d/				capped RNA enrichment
/experiments/ENCSR970ACM/	ENCSR970ACM	PRO-cap	PRO-cap	tissue				Homo sapiens adrenal gland tissue female adult (53 years)	adrenal gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Adrenal gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF847MJV/,/files/ENCFF513CHZ/,/files/ENCFF741JWK/,/files/ENCFF506UPV/,/files/ENCFF205TXB/,/files/ENCFF218JXV/,/files/ENCFF950JZO/,/files/ENCFF546ECM/,/files/ENCFF924XDY/,/files/ENCFF684ALO/,/files/ENCFF955WXV/,/files/ENCFF871LST/,/files/ENCFF163BBJ/,/files/ENCFF585AZR/,/files/ENCFF224LQG/,/files/ENCFF318UJU/,/files/ENCFF556MVN/,/files/ENCFF370XZK/		ENCBS741ICD	1	1,2		Homo sapiens	adult	53 years												/replicates/3628e604-ffc9-4334-a489-139e3203cb0b/,/replicates/84387acc-612f-41ba-8b28-9198bcba01a9/				capped RNA enrichment
/experiments/ENCSR484CAZ/	ENCSR484CAZ	PRO-cap	PRO-cap	tissue				Homo sapiens cardiac septum tissue female adult (41 years)	cardiac septum		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Septum of heart.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF860LGU/,/files/ENCFF734TKK/,/files/ENCFF454PVV/,/files/ENCFF766PEU/,/files/ENCFF166OVB/,/files/ENCFF660FXD/,/files/ENCFF239RMF/,/files/ENCFF170IVQ/,/files/ENCFF448FDF/,/files/ENCFF861AOD/,/files/ENCFF513WAC/,/files/ENCFF816YJP/,/files/ENCFF104VVG/,/files/ENCFF806QBP/,/files/ENCFF598EMW/,/files/ENCFF346LRC/,/files/ENCFF215UHI/,/files/ENCFF541BWQ/		ENCBS104EPG	1	2,1		Homo sapiens	adult	41 years												/replicates/4f643202-0c7e-4cfe-96d5-28ed997a5bb9/,/replicates/070c3645-5edc-40e3-bed9-11651d1123a0/				capped RNA enrichment
/experiments/ENCSR074XYR/	ENCSR074XYR	PRO-cap	PRO-cap	tissue				Homo sapiens Colon Carcinoma Metastatic in the Brain tissue male adult (50 years)	Colon Carcinoma Metastatic in the Brain		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic colon cancer to brain.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF592YLU/,/files/ENCFF440OUZ/,/files/ENCFF741IWZ/,/files/ENCFF944JQE/,/files/ENCFF382OAC/,/files/ENCFF675TNC/,/files/ENCFF195SBF/,/files/ENCFF592DPO/,/files/ENCFF474PEE/		ENCBS151VMQ	1	1		Homo sapiens	adult	50 years												/replicates/5ace61c9-2002-4de5-b526-757cddf3a196/				capped RNA enrichment
/experiments/ENCSR636RVF/	ENCSR636RVF	PRO-cap	PRO-cap	tissue				Homo sapiens skeletal muscle tissue tissue female adult (42 years)	skeletal muscle tissue		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Skeletal muscle of leg.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF607VZK/,/files/ENCFF080PAZ/,/files/ENCFF359DYU/,/files/ENCFF401GMT/,/files/ENCFF890YND/,/files/ENCFF492LQW/,/files/ENCFF201FOF/,/files/ENCFF379SAF/,/files/ENCFF878LTK/,/files/ENCFF608IGK/,/files/ENCFF326KEX/,/files/ENCFF775SQJ/,/files/ENCFF563XEO/,/files/ENCFF325ZCL/,/files/ENCFF254NUA/,/files/ENCFF786OQI/,/files/ENCFF477MDJ/,/files/ENCFF076CQM/		ENCBS659SAX	1	2,1		Homo sapiens	adult	42 years												/replicates/3b3eefb2-ec83-4dca-9ea9-259cd42e6826/,/replicates/ca9a9842-e7e0-4835-b2dd-63497f53f938/				capped RNA enrichment
/experiments/ENCSR122BHP/	ENCSR122BHP	PRO-cap	PRO-cap	tissue				Homo sapiens colic lymph node tissue female adult (50 years)	colic lymph node		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Pericolonic lymph node.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF242OCX/,/files/ENCFF306CCV/,/files/ENCFF201WOO/,/files/ENCFF758VRA/,/files/ENCFF635JIJ/,/files/ENCFF580HAZ/,/files/ENCFF623CZE/,/files/ENCFF647MAE/,/files/ENCFF989STK/,/files/ENCFF749LEQ/,/files/ENCFF011SNO/,/files/ENCFF802EAY/,/files/ENCFF191DNC/,/files/ENCFF553DRY/,/files/ENCFF305OOT/,/files/ENCFF777INX/,/files/ENCFF349KOA/,/files/ENCFF045UDK/		ENCBS779TGK	1	1,2		Homo sapiens	adult	50 years												/replicates/f39dad52-cd0f-4e6a-a460-b04cd6324573/,/replicates/34f28bf3-bd57-40e8-a965-b0319e3101ce/				capped RNA enrichment
/experiments/ENCSR282COG/	ENCSR282COG	PRO-cap	PRO-cap	tissue				Homo sapiens gallbladder tissue male adult (40 years)	gallbladder		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Gallbladder.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF698CRR/,/files/ENCFF603FLY/,/files/ENCFF146XNO/,/files/ENCFF592YGA/,/files/ENCFF561UDM/,/files/ENCFF272CQC/,/files/ENCFF184MGP/,/files/ENCFF097IAP/,/files/ENCFF323UZS/,/files/ENCFF587GSQ/,/files/ENCFF524GVO/,/files/ENCFF271FZJ/,/files/ENCFF364AKU/,/files/ENCFF808JYT/,/files/ENCFF339KZC/,/files/ENCFF778UFP/,/files/ENCFF785QTT/,/files/ENCFF497ABY/		ENCBS796YDM	1	2,1		Homo sapiens	adult	40 years												/replicates/90f46ff2-592a-42f2-bc8a-8b062b0f32aa/,/replicates/de56609e-a1eb-4777-b912-528eb9022912/				capped RNA enrichment
/experiments/ENCSR618ZHM/	ENCSR618ZHM	PRO-cap	PRO-cap	tissue				Homo sapiens ileum tissue female adult (62 years)	ileum		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ileum.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF503ODE/,/files/ENCFF272RDS/,/files/ENCFF013YUP/,/files/ENCFF371DPK/,/files/ENCFF528AQY/,/files/ENCFF280YCB/,/files/ENCFF540LCC/,/files/ENCFF631XPQ/,/files/ENCFF244KFV/,/files/ENCFF490RAC/,/files/ENCFF563HEI/,/files/ENCFF384IMY/,/files/ENCFF779ZTK/,/files/ENCFF518CJB/,/files/ENCFF044IRT/,/files/ENCFF193ATM/,/files/ENCFF725EGV/,/files/ENCFF638CBQ/		ENCBS642EAP	1	2,1		Homo sapiens	adult	62 years												/replicates/ecc0e412-539e-4589-a54a-73063d5c5fde/,/replicates/9060fdef-e680-4e12-a1af-f7598fff8a58/				capped RNA enrichment
/experiments/ENCSR940QKZ/	ENCSR940QKZ	PRO-cap	PRO-cap	tissue				Homo sapiens ovary tissue female adult (41 years)	ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF409LZB/,/files/ENCFF445XAI/,/files/ENCFF366KHK/,/files/ENCFF602DBY/,/files/ENCFF048CYD/,/files/ENCFF823HLW/,/files/ENCFF235BPO/,/files/ENCFF940KHW/,/files/ENCFF970JQJ/,/files/ENCFF029LEX/,/files/ENCFF595SVE/,/files/ENCFF862XFV/,/files/ENCFF466NZR/,/files/ENCFF900NOC/,/files/ENCFF151PFS/		ENCBS643QHT	1	2,1		Homo sapiens	adult	41 years												/replicates/2f701618-8673-4482-872d-7bede826641b/,/replicates/1d59fe92-7a78-4654-9ceb-c193845b9cb9/				capped RNA enrichment
/experiments/ENCSR093JST/	ENCSR093JST	PRO-cap	PRO-cap	primary cell				Homo sapiens monocyte	monocyte		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Monocytes.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF388NGX/,/files/ENCFF606VVT/,/files/ENCFF802JPF/,/files/ENCFF168ABJ/,/files/ENCFF461ZKS/,/files/ENCFF350OON/,/files/ENCFF873GYD/,/files/ENCFF945PEU/,/files/ENCFF673DAJ/,/files/ENCFF450VBB/,/files/ENCFF824CAC/,/files/ENCFF202ODO/,/files/ENCFF238NLM/,/files/ENCFF777KQL/,/files/ENCFF921WDX/,/files/ENCFF400JLN/,/files/ENCFF796NLT/,/files/ENCFF926VLM/		ENCBS075AEP	1	2,1		Homo sapiens	unknown													/replicates/bdc62585-63a2-45b7-a0f3-3723cea3cdfc/,/replicates/7732534b-14c5-4877-a8b6-8cc5d00bafc8/				capped RNA enrichment
/experiments/ENCSR331QXJ/	ENCSR331QXJ	PRO-cap	PRO-cap	tissue				Homo sapiens Colon Carcinoma Metastatic in the Lung tissue female adult (72 years)	Colon Carcinoma Metastatic in the Lung		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Metastatic colon cancer to lung.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF184RQV/,/files/ENCFF022XDA/,/files/ENCFF233HZL/,/files/ENCFF220AXV/,/files/ENCFF365WMY/,/files/ENCFF462MKZ/,/files/ENCFF134CFZ/,/files/ENCFF328GVY/,/files/ENCFF520NSN/		ENCBS495UUM	1	1		Homo sapiens	adult	72 years												/replicates/bafdd1bc-cd74-40f4-be2d-ffef3957a0d8/				capped RNA enrichment
/experiments/ENCSR575NNF/	ENCSR575NNF	PRO-cap	PRO-cap	tissue				Homo sapiens right lobe of liver tissue female adult (41 years)	right lobe of liver		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right lobe of liver.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF035HSR/,/files/ENCFF817MEA/,/files/ENCFF500WLN/,/files/ENCFF901LYA/,/files/ENCFF835IYW/,/files/ENCFF835SSD/,/files/ENCFF577SAA/,/files/ENCFF132VOR/,/files/ENCFF392WCR/,/files/ENCFF244WFB/,/files/ENCFF018NMA/,/files/ENCFF625IVE/,/files/ENCFF523UUP/,/files/ENCFF211MKD/,/files/ENCFF718JLW/,/files/ENCFF963XGA/,/files/ENCFF577GDI/,/files/ENCFF604PCW/		ENCBS949MLY	1	1,2		Homo sapiens	adult	41 years												/replicates/0eea7c50-6f38-4518-8f0c-2eacc7043599/,/replicates/11888d60-6fdb-4370-bba2-40904bf3e588/				capped RNA enrichment
/experiments/ENCSR915VCN/	ENCSR915VCN	PRO-cap	PRO-cap	tissue				Homo sapiens cerebral cortex tissue female adult (49 years)	cerebral cortex		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Temporal lobe of cerebral cortex.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF159HUQ/,/files/ENCFF883END/,/files/ENCFF812REH/,/files/ENCFF659GOQ/,/files/ENCFF975MCC/,/files/ENCFF799NRO/,/files/ENCFF063GVD/,/files/ENCFF092IDT/,/files/ENCFF955PHK/,/files/ENCFF782TGD/,/files/ENCFF425XNK/,/files/ENCFF788MWR/,/files/ENCFF238YIB/,/files/ENCFF958TDP/,/files/ENCFF958MEN/,/files/ENCFF849MNJ/,/files/ENCFF138ZEM/,/files/ENCFF193ISX/		ENCBS697DVZ	1	1,2		Homo sapiens	adult	49 years												/replicates/019f6502-f2d3-4a63-bb31-b58f671af2bc/,/replicates/c13b09e6-0c6c-465c-9f35-ae6155622c80/				capped RNA enrichment
/experiments/ENCSR766KPR/	ENCSR766KPR	PRO-cap	PRO-cap	tissue				Homo sapiens ovary tissue female adult (61 years)	ovary		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Ovary.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF285GQI/,/files/ENCFF827UMS/,/files/ENCFF731TNR/,/files/ENCFF681VFF/,/files/ENCFF450ECE/,/files/ENCFF160YQQ/,/files/ENCFF544OJJ/,/files/ENCFF410LGW/,/files/ENCFF554UYR/,/files/ENCFF858WVO/,/files/ENCFF197ABL/,/files/ENCFF153UJC/,/files/ENCFF952RBD/,/files/ENCFF646VQC/,/files/ENCFF139HWW/		ENCBS543NXM	1	1,2		Homo sapiens	adult	61 years												/replicates/72ab576c-19a7-48d5-8f73-44cc8cfce16b/,/replicates/7be7644f-af2f-4e03-8229-4b8ae62bf8c1/				capped RNA enrichment
/experiments/ENCSR399LAD/	ENCSR399LAD	PRO-cap	PRO-cap	tissue				Homo sapiens uterus tissue female adult (46 years)	uterus		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Uterus.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF053VMK/,/files/ENCFF031ANJ/,/files/ENCFF232WFJ/,/files/ENCFF326UFA/,/files/ENCFF470NPB/,/files/ENCFF317SEY/,/files/ENCFF556ZYJ/,/files/ENCFF864QMN/,/files/ENCFF169KOV/,/files/ENCFF567EMR/,/files/ENCFF745MSK/,/files/ENCFF553VSU/,/files/ENCFF371QWD/,/files/ENCFF918QHB/,/files/ENCFF304NSK/		ENCBS098DQG	1	1,2		Homo sapiens	adult	46 years												/replicates/e16f977c-1bb1-421f-8ed8-e1fcb7d8327f/,/replicates/b21ac5d6-796c-4e34-9831-e5c7344ec942/				capped RNA enrichment
/experiments/ENCSR756CCD/	ENCSR756CCD	PRO-cap	PRO-cap	tissue				Homo sapiens thyroid gland tissue male adult (49 years)	thyroid gland		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Thyroid gland.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF572RKL/,/files/ENCFF816NGL/,/files/ENCFF429LCI/,/files/ENCFF962JBO/,/files/ENCFF595FIQ/,/files/ENCFF395RBF/,/files/ENCFF725CXS/,/files/ENCFF962WWN/,/files/ENCFF847YJP/,/files/ENCFF631VBY/,/files/ENCFF133IYB/,/files/ENCFF980XQW/,/files/ENCFF995DWR/,/files/ENCFF173LNP/,/files/ENCFF990MJK/		ENCBS659TXJ	1	2,1		Homo sapiens	adult	49 years												/replicates/aa3795f2-0206-4ee2-8f20-a1c13552d832/,/replicates/744869a9-11cf-471c-a2dc-8fe5d088cfd3/				capped RNA enrichment
/experiments/ENCSR023NXW/	ENCSR023NXW	PRO-cap	PRO-cap	tissue				Homo sapiens right common carotid artery plus branches tissue	right common carotid artery plus branches		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Right carotid artery.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF293WWO/,/files/ENCFF640ZXA/,/files/ENCFF104HOM/,/files/ENCFF684LKW/,/files/ENCFF144YOE/,/files/ENCFF342AGN/,/files/ENCFF521PPJ/,/files/ENCFF790TVP/,/files/ENCFF905JJI/,/files/ENCFF673DSF/,/files/ENCFF198PRH/,/files/ENCFF833CZC/,/files/ENCFF159MOJ/,/files/ENCFF965XVV/,/files/ENCFF006YDN/		ENCBS241CLX	1	1,2		Homo sapiens	unknown													/replicates/8c0085ae-5b3b-4f4c-80aa-94ba7860e008/,/replicates/e4213a86-9172-4f1a-9620-8bc4a03c2844/				capped RNA enrichment
/experiments/ENCSR266TET/	ENCSR266TET	PRO-cap	PRO-cap	tissue				Homo sapiens bronchial lymph node tissue female adult (63 years)	bronchial lymph node		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Peribronchial lymph node.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF958XFE/,/files/ENCFF553CRL/,/files/ENCFF347QGW/,/files/ENCFF565MCP/,/files/ENCFF201TDX/,/files/ENCFF133YKK/,/files/ENCFF654QNZ/,/files/ENCFF774UPF/,/files/ENCFF978XNZ/,/files/ENCFF963WQQ/,/files/ENCFF019DXQ/,/files/ENCFF119CQF/,/files/ENCFF929IBL/,/files/ENCFF583FBT/,/files/ENCFF239QDM/		ENCBS588ODP	1	2,1		Homo sapiens	adult	63 years												/replicates/784a8772-cfd1-4377-90ee-3bbeeb9ee32c/,/replicates/f0dfcc5c-865d-4720-98ed-93c984cc9a2d/				capped RNA enrichment
/experiments/ENCSR045XAW/	ENCSR045XAW	PRO-cap	PRO-cap	tissue				Homo sapiens urinary bladder tissue female adult (67 years)	urinary bladder		A run-on assay that precisely maps the transcription start sites genome-wide with high sensitivity and specificity in Bladder.	Haiyuan Yu, Cornell	ENCODE	released	/files/ENCFF105CRG/,/files/ENCFF207VVH/,/files/ENCFF136RBR/,/files/ENCFF939NLY/,/files/ENCFF919IZS/,/files/ENCFF623QAJ/,/files/ENCFF202XAY/,/files/ENCFF880IEQ/,/files/ENCFF665IQL/,/files/ENCFF990NMF/,/files/ENCFF539PIA/,/files/ENCFF193AMF/,/files/ENCFF859XQD/,/files/ENCFF221NSR/,/files/ENCFF326MZI/,/files/ENCFF172FOK/,/files/ENCFF186VLR/,/files/ENCFF878FHY/		ENCBS131AOJ	1	1,2		Homo sapiens	adult	67 years												/replicates/fe8b6685-acd0-431a-8396-dc9fccbb8a6b/,/replicates/d5e8a9e4-c4d9-40af-b874-962dad2a1987/				capped RNA enrichment
